Reactant_pair,CAR,KEGG_reactions,RPAIR_main,source,target
C00117_C00199,1.0,R01056,True,C00117,C00199
C00117_C00620,1.0,R01057,True,C00117,C00620
C00121_C00652,1.0,R03586,False,C00121,C00652
C00123_C02486,1.0,R01091,True,C00123,C02486
C00124_C00198,1.0,"R00300,R01096,R01520,R01521,R01522,R07147,R08544",False,C00124,C00198
C00124_C00392,1.0,"R01093,R01095,R01787,R07135",False,C00124,C00392
C00124_C02779,1.0,R00302,False,C00124,C02779
C00124_C03269,1.0,R01099,True,C00124,C03269
C00129_C00235,1.0,R01123,True,C00129,C00235
C00136_C00630,1.0,R01181,True,C00136,C00630
C00136_C00877,1.0,"R01171,R01175,R09738",True,C00136,C00877
C00137_C00691,1.0,"R01183,R09951,R09953,R09954",True,C00137,C00691
C00143_C00440,1.0,"R01224,R07168",True,C00143,C00440
C00143_C00445,1.0,"R01218,R01220",True,C00143,C00445
C00148_C03564,1.0,"R01246,R01249,R02894,R09496",True,C00148,C03564
C00148_C03912,1.0,"R01248,R01251,R01253",True,C00148,C03912
C00154_C05272,1.0,"R01278,R01279,R01282",True,C00154,C05272
C00154_C20996,1.0,"R11011,R11012",True,C00154,C20996
C00161_C02489,1.0,"R01341,R10189,R10222,R10528,R10786,R07155,R10625",True,C00161,C02489
C00164_C01089,1.0,R01361,True,C00164,C01089
C00166_C02763,1.0,R01378,True,C00166,C02763
C00166_C05607,1.0,"R01370,R01371",True,C00166,C05607
C00168_C00258,1.0,"R01388,R01392",True,C00168,C00258
C00168_C01146,1.0,R01394,True,C00168,C01146
C00173_C00693,1.0,"R01403,R01404",True,C00173,C00693
C00178_C00906,1.0,"R01414,R01415,R11026",True,C00178,C00906
C00185_C01093,1.0,"R01443,R02365",True,C00185,C01093
C00185_C05403,1.0,R01680,False,C00185,C05403
C00187_C00599,1.0,R09920,True,C00187,C00599
C00187_C01164,1.0,"R01451,R01456",True,C00187,C01164
C00188_C03214,1.0,"R01465,R10851",False,C00188,C03214
C00193_C00556,1.0,"R01487,R01763,R01488,R01491",False,C00193,C00556
C00195_C12126,1.0,R06519,True,C00195,C12126
C00195_C21022,1.0,R11005,True,C00195,C21022
C00196_C04171,1.0,R01505,True,C00196,C04171
C00197_C00631,1.0,R01518,True,C00197,C00631
C00197_C03232,1.0,R01513,True,C00197,C03232
C00199_C01068,1.0,"R01524,R01525,R09544",True,C00199,C01068
C00199_C01112,1.0,R01530,True,C00199,C01112
C00204_C04053,1.0,R01543,False,C00204,C04053
C00204_C04349,1.0,"R01542,R11035",True,C00204,C04349
C00207_C01845,1.0,"R01550,R10703",True,C00207,C01845
C00212_C11500,1.0,R05696,True,C00212,C11500
C00216_C00309,1.0,"R01432,R01577,R01761,R01898,R01906",True,C00216,C00309
C00216_C00379,1.0,"R01431,R01759,R01758,R09477",False,C00216,C00379
C00216_C02266,1.0,"R01429,R01430",False,C00216,C02266
C00222_C01013,1.0,"R01608,R09289",True,C00222,C01013
C00232_C00989,1.0,"R01644,R09281",True,C00232,C00989
C00236_C01159,1.0,R01662,True,C00236,C01159
C00246_C01771,1.0,R01689,True,C00246,C01771
C00247_C00392,1.0,"R02896,R02928,R07145,R07346,R11638,R01697",False,C00247,C00392
C00248_C00579,1.0,R01698,True,C00248,C00579
C00250_C00314,1.0,"R01708,R01711",True,C00250,C00314
C00251_C00254,1.0,R01715,True,C00251,C00254
C00251_C00885,1.0,R01717,True,C00251,C00885
C00257_C00558,1.0,"R02454,R02555,R10848",False,C00257,C00558
C00257_C00618,1.0,R02640,False,C00257,C00618
C00257_C01062,1.0,"R01738,R01740,R05683,R05684",True,C00257,C01062
C00257_C03342,1.0,"R01739,R08880,R01742",False,C00257,C03342
C00257_C06472,1.0,"R01481,R02455,R02456,R07676,R10565",False,C00257,C06472
C00258_C01146,1.0,"R01745,R01747",True,C00258,C01146
C00263_C00441,1.0,"R01773,R01775",True,C00263,C00441
C00264_C00640,1.0,"R01778,R01779,R10826",True,C00264,C00640
C00266_C01380,1.0,R01781,True,C00266,C01380
C00272_C02953,1.0,R11765,False,C00272,C02953
C00272_C04244,1.0,R01813,True,C00272,C04244
C00272_C21640,1.0,R11764,False,C00272,C21640
C00273_C01452,1.0,R00871,False,C00273,C01452
C00279_C03604,1.0,R11333,False,C00279,C03604
C00280_C00535,1.0,"R01836,R01838",True,C00280,C00535
C00280_C00674,1.0,"R01835,R10242,R01834",True,C00280,C00674
C00280_C01227,1.0,R01837,True,C00280,C01227
C00280_C20144,1.0,R09884,True,C00280,C20144
C00280_C20252,1.0,R09955,True,C00280,C20252
C00295_C00337,1.0,"R01866,R01869,R01868",True,C00295,C00337
C00296_C00944,1.0,"R01872,R06846,R09322",True,C00296,C00944
C00309_C00379,1.0,"R01895,R01896,R01903,R01904,R02441,R05604,R05831,R07134,R07143,R07144",False,C00309,C00379
C00311_C05379,1.0,R01899,True,C00311,C05379
C00314_C06051,1.0,"R01910,R07154",True,C00314,C06051
C00315_C15853,1.0,R07477,True,C00315,C15853
C00318_C02636,1.0,"R01921,R02395",False,C00318,C02636
C00322_C02360,1.0,R01932,True,C00322,C02360
C00325_C01222,1.0,"R03396,R03397,R03398,R03399,R05692,R07060",True,C00325,C01222
C00331_C02043,1.0,R01971,True,C00331,C02043
C00332_C01144,1.0,"R01975,R01976,R01977,R05576",True,C00332,C01144
C00342_C00343,1.0,"R02014,R02016,R02017,R02018,R02019,R02020,R02021,R02022,R02023,R02024,R07176,R00860",True,C00342,C00343
C00345_C01218,1.0,"R02032,R02034",True,C00345,C01218
C00349_C01188,1.0,"R02047,R05066",True,C00349,C01188
C00352_C03783,1.0,R02060,False,C00352,C03783
C00353_C06089,1.0,"R02068,R06298,R06312",True,C00353,C06089
C00357_C04256,1.0,R08193,False,C00357,C04256
C00376_C00473,1.0,"R02124,R03048,R08379,R08380,R08383,R08382",True,C00376,C00473
C00376_C05918,1.0,R02129,True,C00376,C05918
C00378_C05856,1.0,"R00033,R00069,R00072,R00250,R00279,R00277,R00278,R00302,R00357,R00359,R00360,R00366,R00447,R00466,R00475,R00481,R00610,R00612,R00635,R00637,R00648,R00677,R00689,R00729,R00846,R00975,R01022,R01099,R01151,R01259,R01340,R01264,R01341,R01442,R01469,R01489,R01491,R01522,R01564,R01709,R01710,R01711,R01853,R01910,R01914,R02106,R02107,R02125,R02150,R02173,R02197,R02204,R02233,R02277,R02373,R02382,R02457,R02529,R02532,R02613,R02657,R02681,R02877,R02880,R02894,R02908,R02919,R02923,R03139,R03184,R03202,R03831,R03871,R03899,R04025,R04048,R04221,R04239,R04300,R04674,R04703,R04706,R04768,R04890,R04893,R04894,R04904,R05317,R05334,R05696,R05697,R05861,R05862,R05863,R06124,R06154,R06633,R06740,R06924,R06957,R07151,R07170,R07400,R07415,R07463,R07598,R07942,R07977,R07978,R07979,R08211,R08346,R08347,R08348,R08349,R08384,R08702,R08795,R08896,R08902,R09074,R09075,R09076,R09077,R09334,R09335,R09495,R09560,R09807,R10101,R10102,R10103,R10207,R10212,R10216,R10327,R10328,R10853,R10855,R10857,R11048,R11050,R11119,R11175,R11177,R11267,R11268,R11273,R11284,R11351,R11352,R11354,R11380,R11381,R11604,R11618,R00297,R00298,R00305,R00326,R00361,R00412,R02164,R00476,R00544,R00638,R00609,R00611,R00639,R00808,R00849,R01025,R01045,R01178,R01253,R01282,R01342,R01374,R01443,R02365,R01588,R01680,R01742,R01834,R01854,R01868,R01915,R02129,R02206,R02215,R02234,R02511,R02612,R02642,R02643,R02713,R03156,R03172,R03173,R03212,R03257,R03295,R03714,R03724,R03748,R03793,R03872,R04096,R04160,R04251,R04622,R04667,R04760,R04786,R04787,R04827,R05059,R05060,R05077,R05252,R05470,R05579,R05583,R05584,R05619,R05670,R05708,R05818,R06131,R06325,R06339,R06340,R06346,R06349,R06355,R06356,R06358,R06359,R06370,R06372,R06373,R06374,R06375,R06394,R06395,R06403,R06446,R06617,R06630,R06672,R06678,R06694,R06753,R06763,R06955,R06958,R06961,R07120,R07153,R07154,R07155,R10625,R07163,R07166,R09493,R07167,R07444,R07449,R07466,R07468,R07469,R07472,R07788,R07473,R07487,R07492,R07517,R07520,R07523,R07534,R07540,R07551,R07577,R07712,R07790,R07945,R08000,R08001,R08065,R08067,R08089,R08130,R08137,R08276,R08277,R08286,R08287,R08290,R08291,R08292,R08321,R08329,R08330,R08335,R08336,R08337,R08375,R08414,R08424,R08464,R08466,R08485,R08486,R08735,R08740,R08758,R08759,R08843,R08865,R08866,R08877,R08927,R08928,R08994,R09052,R09056,R09089,R09103,R09109,R09110,R09113,R09114,R09149,R09150,R09197,R09199,R09252,R09293,R09322,R09354,R09412,R09413,R09414,R09415,R09448,R09455,R09456,R09457,R09458,R09459,R09468,R09496,R09656,R09658,R09692,R09848,R09884,R10074,R10324,R10330,R10382,R10410,R10411,R10575,R10601,R10755,R10802,R10885,R10911,R10912,R10961,R11016,R11018,R11042,R11047,R11139,R11235,R11498,R11236,R11238,R11253,R11254,R11315,R11344,R11369,R11428,R11433,R11464,R11467,R11591,R11600,R11654,R11754,R11759,R11766,R11777,R11802,R11913",True,C00378,C05856
C00390_C00399,1.0,"R02163,R03145,R02166,R03995,R04146,R04433",True,C00390,C00399
C00392_C01452,1.0,R11637,False,C00392,C01452
C00400_C00843,1.0,"R02177,R02548",True,C00400,C00843
C00408_C00450,1.0,"R02204,R02206,R08414",True,C00408,C00450
C00408_C04092,1.0,"R02201,R02203",True,C00408,C04092
C00410_C01953,1.0,R02216,True,C00410,C01953
C00410_C03681,1.0,"R02208,R02219,R02215",True,C00410,C03681
C00410_C04042,1.0,"R02207,R02209",True,C00410,C04042
C00412_C00510,1.0,R02222,True,C00412,C00510
C00412_C16218,1.0,R07761,True,C00412,C16218
C00414_C00854,1.0,R02229,True,C00414,C00854
C00414_C02395,1.0,R02234,True,C00414,C02395
C00415_C00504,1.0,"R02235,R02236",True,C00415,C00504
C00418_C00772,1.0,"R02246,R02247",True,C00418,C00772
C00423_C05629,1.0,R02252,True,C00423,C05629
C00424_C00546,1.0,"R02260,R02527,R02531,R10715",True,C00424,C00546
C00424_C00583,1.0,"R02257,R02258,R02259,R02577,R03080",True,C00424,C00583
C00427_C00584,1.0,R02265,True,C00427,C00584
C00427_C00696,1.0,R02266,True,C00427,C00696
C00427_C01312,1.0,R02267,True,C00427,C01312
C00427_C02198,1.0,R02268,True,C00427,C02198
C00466_C00741,1.0,"R02343,R02855,R02856,R09078",True,C00466,C00741
C00466_C03044,1.0,"R02344,R02946,R03707,R10504,R10505",False,C00466,C03044
C00468_C00951,1.0,"R02347,R02352,R02349,R02353",True,C00468,C00951
C00473_C15492,1.0,R07163,True,C00473,C15492
C00477_C02513,1.0,"R02373,R08140,R08141",True,C00477,C02513
C00479_C05979,1.0,R02377,True,C00479,C05979
C00493_C02637,1.0,"R02413,R06847",True,C00493,C02637
C00500_C11630,1.0,R05818,True,C00500,C11630
C00503_C02022,1.0,"R08573,R11342",False,C00503,C02022
C00509_C06561,1.0,R02446,True,C00509,C06561
C00509_C12124,1.0,R06610,True,C00509,C12124
C00510_C02050,1.0,R11043,False,C00510,C02050
C00512_C06322,1.0,R10961,True,C00512,C06322
C00517_C00823,1.0,R02462,True,C00517,C00823
C00517_C06123,1.0,R02463,True,C00517,C06123
C00522_C00966,1.0,R02472,True,C00522,C00966
C00522_C01053,1.0,R02471,True,C00522,C01053
C00523_C00674,1.0,"R02476,R02477,R04309,R04310,R09956",True,C00523,C00674
C00525_C06732,1.0,R05317,False,C00525,C06732
C00525_C21124,1.0,R11119,False,C00525,C21124
C00527_C02411,1.0,"R05579,R10074",True,C00527,C02411
C00535_C03917,1.0,"R02497,R02498",True,C00535,C03917
C00535_C04295,1.0,R02499,True,C00535,C04295
C00546_C05235,1.0,"R02528,R10718",True,C00546,C05235
C00552_C00975,1.0,R02544,True,C00552,C00975
C00552_C03459,1.0,"R02545,R06180",True,C00552,C03459
C00557_C02020,1.0,R02553,True,C00557,C02020
C00558_C06472,1.0,"R01482,R01983",False,C00558,C06472
C00561_C21329,1.0,R11380,False,C00561,C21329
C00583_C05235,1.0,R10717,True,C00583,C05235
C00584_C00639,1.0,R02581,True,C00584,C00639
C00584_C04707,1.0,R02580,True,C00584,C04707
C00590_C02666,1.0,R02593,True,C00590,C02666
C00593_C05123,1.0,R02600,True,C00593,C05123
C00599_C03091,1.0,"R02609,R02610",True,C00599,C03091
C00601_C02083,1.0,"R02615,R10697",True,C00601,C02083
C00601_C05853,1.0,R02611,True,C00601,C05853
C00603_C00802,1.0,"R02935,R02936",True,C00603,C00802
C00605_C20675,1.0,"R10828,R01178",False,C00605,C20675
C00618_C04575,1.0,"R02637,R02639",True,C00618,C04575
C00619_C01034,1.0,R02644,True,C00619,C01034
C00619_C01876,1.0,"R02642,R02643",False,C00619,C01876
C00621_C04217,1.0,R08375,False,C00621,C04217
C00625_C03792,1.0,R02651,True,C00625,C03792
C00630_C03460,1.0,R02661,True,C00630,C03460
C00632_C16235,1.0,R07730,True,C00632,C16235
C00637_C00955,1.0,"R02679,R02680",True,C00637,C00955
C00639_C00696,1.0,"R02684,R02799",True,C00639,C00696
C00639_C05960,1.0,R02683,True,C00639,C05960
C00644_C02888,1.0,R03234,False,C00644,C02888
C00659_C04237,1.0,R05069,False,C00659,C04237
C00672_C00673,1.0,R02749,True,C00672,C00673
C00681_C03372,1.0,R02756,True,C00681,C03372
C00684_C05406,1.0,R04375,False,C00684,C05406
C00685_C01271,1.0,"R02766,R02767",True,C00685,C01271
C00688_C03187,1.0,"R02776,R02777,R05687,R06438,R08935,R10190,R10573",True,C00688,C03187
C00688_C11908,1.0,"R06424,R09904",False,C00688,C11908
C00691_C21643,1.0,R11770,False,C00691,C21643
C00695_C01292,1.0,"R02793,R03495",True,C00695,C01292
C00695_C04643,1.0,R02792,True,C00695,C04643
C00696_C04758,1.0,R02800,True,C00696,C04758
C00717_C01370,1.0,"R02819,R02820,R11618",True,C00717,C01370
C00717_C03667,1.0,"R03584,R03585",False,C00717,C03667
C00729_C00783,1.0,"R02832,R06734",True,C00729,C00783
C00735_C00762,1.0,"R02834,R02836",True,C00735,C00762
C00735_C05471,1.0,R02841,True,C00735,C05471
C00735_C05489,1.0,R02840,True,C00735,C05489
C00745_C21154,1.0,R11175,False,C00745,C21154
C00755_C06317,1.0,R02877,True,C00755,C06317
C00756_C01545,1.0,R02878,True,C00756,C01545
C00757_C03329,1.0,R02880,True,C00757,C03329
C00762_C03588,1.0,"R02892,R02893",True,C00762,C03588
C00766_C02345,1.0,R03827,False,C00766,C02345
C00766_C09321,1.0,R02898,True,C00766,C09321
C00785_C20522,1.0,R10330,True,C00785,C20522
C00786_C02920,1.0,R06562,True,C00786,C02920
C00786_C16187,1.0,R07737,True,C00786,C16187
C00808_C01411,1.0,"R02944,R02945",False,C00808,C01411
C00814_C02675,1.0,R02954,True,C00814,C02675
C00822_C05604,1.0,R02962,True,C00822,C05604
C00828_C05819,1.0,R02964,True,C00828,C05819
C00830_C02287,1.0,R02969,True,C00830,C02287
C00835_C02953,1.0,"R02975,R09989",True,C00835,C02953
C00835_C04244,1.0,R11766,False,C00835,C04244
C00836_C02934,1.0,R02978,True,C00836,C02934
C00843_C09893,1.0,"R06419,R06420",True,C00843,C09893
C00846_C02222,1.0,"R02988,R02989",True,C00846,C02222
C00847_C06050,1.0,R02993,True,C00847,C06050
C00848_C03092,1.0,R02994,True,C00848,C03092
C00860_C01929,1.0,R03012,True,C00860,C01929
C00869_C03042,1.0,"R03021,R03022",True,C00869,C03042
C00877_C02331,1.0,R03031,True,C00877,C02331
C00877_C16268,1.0,R07829,True,C00877,C16268
C00891_C00892,1.0,"R03043,R03044",True,C00891,C00892
C00897_C01093,1.0,R01442,False,C00897,C01093
C00900_C04039,1.0,"R03051,R04439",True,C00900,C04039
C00900_C04181,1.0,"R03052,R05071",True,C00900,C04181
C00903_C02394,1.0,R03054,True,C00903,C02394
C00922_C02295,1.0,R03070,True,C00922,C02295
C00957_C05823,1.0,R03104,True,C00957,C05823
C00964_C01767,1.0,"R03114,R06117,R06374,R06375",True,C00964,C01767
C00969_C02457,1.0,R03119,True,C00969,C02457
C00974_C03648,1.0,R03123,True,C00974,C03648
C00975_C03459,1.0,R03128,True,C00975,C03459
C01012_C01125,1.0,"R03155,R03156",True,C01012,C01125
C01015_C01877,1.0,"R03290,R03292",False,C01015,C01877
C01015_C04281,1.0,"R03291,R03293,R03295",False,C01015,C04281
C01015_C04282,1.0,"R04221,R11428",False,C01015,C04282
C01018_C18028,1.0,R08926,False,C01018,C18028
C01031_C14180,1.0,"R06983,R07140",True,C01031,C14180
C01033_C03345,1.0,"R03169,R03172,R03173",True,C01033,C03345
C01034_C03836,1.0,R03176,True,C01034,C03836
C01040_C02670,1.0,"R03183,R03257",True,C01040,C02670
C01040_C03289,1.0,R03184,True,C01040,C03289
C01050_C04631,1.0,"R03191,R03192",True,C01050,C04631
C01056_C21075,1.0,"R11048,R11050",False,C01056,C21075
C01062_C02780,1.0,R08879,True,C01062,C02780
C01063_C06723,1.0,R05311,True,C01063,C06723
C01066_C03228,1.0,R03212,True,C01066,C03228
C01090_C01986,1.0,"R03226,R03227",True,C01090,C01986
C01111_C01249,1.0,R03251,True,C01111,C01249
C01123_C02289,1.0,R03261,False,C01123,C02289
C01126_C03461,1.0,"R03264,R10412,R11381,R09848",True,C01126,C03461
C01138_C01221,1.0,R05515,True,C01138,C01221
C01142_C01186,1.0,R03275,True,C01142,C01186
C01147_C03739,1.0,"R03279,R06621",True,C01147,C03739
C01147_C06105,1.0,R03278,True,C01147,C06105
C01151_C01182,1.0,R10555,True,C01151,C01182
C01163_C01278,1.0,R03307,True,C01163,C01278
C01163_C04553,1.0,R03308,True,C01163,C04553
C01176_C04518,1.0,R03325,True,C01176,C04518
C01176_C05138,1.0,R03327,True,C01176,C05138
C01179_C03672,1.0,"R03336,R03337,R03338,R03339",True,C01179,C03672
C01179_C03964,1.0,"R03336,R03337,R03338,R03339",True,C01179,C03964
C01179_C05350,1.0,R03342,True,C01179,C05350
C01189_C03845,1.0,R03353,True,C01189,C03845
C01192_C04036,1.0,R03357,True,C01192,C04036
C01198_C01772,1.0,R03709,True,C01198,C01772
C01203_C04088,1.0,R03370,True,C01203,C04088
C01207_C04045,1.0,R03373,True,C01207,C04045
C01217_C05927,1.0,"R03388,R10332,R10802",True,C01217,C05927
C01226_C04780,1.0,R03401,True,C01226,C04780
C01227_C04295,1.0,"R03406,R03407",True,C01227,C04295
C01227_C20252,1.0,R09957,True,C01227,C20252
C01244_C04367,1.0,R03431,True,C01244,C04367
C01268_C04454,1.0,R03458,True,C01268,C04454
C01295_C03365,1.0,"R03497,R03498",True,C01295,C03365
C01301_C05446,1.0,R08759,True,C01301,C05446
C01302_C04302,1.0,R03509,True,C01302,C04302
C01304_C18910,1.0,R09376,True,C01304,C18910
C01312_C04835,1.0,R03520,True,C01312,C04835
C01378_C09736,1.0,"R07999,R08001",True,C01378,C09736
C01408_C20226,1.0,"R09932,R09933",False,C01408,C20226
C01412_C06142,1.0,"R03544,R03545,R11344",True,C01412,C06142
C01450_C01612,1.0,"R00624,R02277,R03557,R09468",True,C01450,C01612
C01460_C16492,1.0,R08130,True,C01460,C16492
C01471_C02001,1.0,R03572,True,C01471,C02001
C01488_C01569,1.0,R03577,True,C01488,C01569
C01499_C01500,1.0,"R03581,R08083,R10308",True,C01499,C01500
C01500_C03985,1.0,"R09708,R11866",False,C01500,C03985
C01504_C01710,1.0,"R03582,R03583",True,C01504,C01710
C01516_C01735,1.0,"R03591,R03592",True,C01516,C01735
C01562_C10522,1.0,R07745,True,C01562,C10522
C01575_C04351,1.0,R03614,True,C01575,C04351
C01595_C06426,1.0,R07063,True,C01595,C06426
C01606_C16215,1.0,R07703,True,C01606,C16215
C01617_C05906,1.0,R03636,True,C01617,C05906
C01620_C03064,1.0,R03733,True,C01620,C03064
C01677_C02243,1.0,R03667,True,C01677,C02243
C01693_C04185,1.0,R03673,True,C01693,C04185
C01694_C05440,1.0,R05641,True,C01694,C05440
C01729_C10540,1.0,R07739,False,C01729,C10540
C01743_C17583,1.0,R08896,True,C01743,C17583
C01746_C06181,1.0,R09052,True,C01746,C06181
C01759_C21176,1.0,"R11265,R11266",False,C01759,C21176
C01760_C02533,1.0,R04412,True,C01760,C02533
C01761_C11808,1.0,R05878,True,C01761,C11808
C01767_C11398,1.0,"R06372,R06373",True,C01767,C11398
C01780_C05473,1.0,"R03713,R03714",True,C01780,C05473
C01785_C04091,1.0,"R00812,R00814",False,C01785,C04091
C01788_C04297,1.0,"R04265,R08709,R08710,R08711",True,C01788,C04297
C01789_C15784,1.0,R07427,True,C01789,C15784
C01792_C02817,1.0,R03716,True,C01792,C02817
C01802_C05107,1.0,R03724,True,C01802,C05107
C01822_C20509,1.0,R10417,True,C01822,C20509
C01823_C21252,1.0,R11268,False,C01823,C21252
C01832_C03221,1.0,"R03856,R03857",True,C01832,C03221
C01868_C02213,1.0,R03745,True,C01868,C02213
C01876_C02941,1.0,R03748,True,C01876,C02941
C01876_C02945,1.0,"R10422,R10423",False,C01876,C02945
C01881_C02956,1.0,R03753,True,C01881,C02956
C01888_C03194,1.0,R03759,True,C01888,C03194
C01892_C04371,1.0,R03761,True,C01892,C04371
C01907_C12430,1.0,"R06694,R06694",True,C01907,C12430
C01920_C16464,1.0,R08089,True,C01920,C16464
C01943_C02141,1.0,R03775,True,C01943,C02141
C01944_C05276,1.0,"R03776,R03777",True,C01944,C05276
C01951_C02289,1.0,R03782,True,C01951,C02289
C01983_C02137,1.0,"R03790,R03792,R03793",True,C01983,C02137
C01987_C02720,1.0,R05383,True,C01987,C02720
C02035_C11871,1.0,R06346,True,C02035,C11871
C02041_C20947,1.0,R10926,True,C02041,C20947
C02050_C03035,1.0,R03814,True,C02050,C03035
C02051_C02972,1.0,"R03815,R07618,R08550",True,C02051,C02972
C02059_C03313,1.0,R03816,True,C02059,C03313
C02061_C02185,1.0,R03817,False,C02061,C02185
C02090_C03170,1.0,"R03821,R08361",True,C02090,C03170
C02094_C05435,1.0,R03824,True,C02094,C05435
C02099_C02345,1.0,R03827,True,C02099,C02345
C02099_C09321,1.0,R02898,False,C02099,C09321
C02105_C02106,1.0,R03831,True,C02105,C02106
C02105_C05179,1.0,R04696,False,C02105,C05179
C02105_C06167,1.0,"R03833,R04695",True,C02105,C06167
C02106_C05174,1.0,R03834,True,C02106,C05174
C02106_C05178,1.0,R03831,False,C02106,C05178
C02106_C21370,1.0,R11405,False,C02106,C21370
C02117_C02982,1.0,R07151,True,C02117,C02982
C02139_C02880,1.0,R03845,True,C02139,C02880
C02139_C11832,1.0,R06272,True,C02139,C11832
C02140_C05475,1.0,R03850,True,C02140,C05475
C02140_C05490,1.0,"R03847,R03848",True,C02140,C05490
C02143_C16581,1.0,R07148,True,C02143,C16581
C02165_C05949,1.0,"R03863,R03864",True,C02165,C05949
C02199_C04089,1.0,"R03879,R08705",True,C02199,C04089
C02206_C02771,1.0,"R03882,R03883",True,C02206,C02771
C02217_C02774,1.0,R03886,True,C02217,C02774
C02222_C03676,1.0,R03892,True,C02222,C03676
C02231_C05669,1.0,R03900,True,C02231,C05669
C02232_C14145,1.0,R06941,True,C02232,C14145
C02249_C03595,1.0,R11059,False,C02249,C03595
C02283_C02943,1.0,R04099,False,C02283,C02943
C02289_C11951,1.0,R06417,False,C02289,C11951
C02295_C02930,1.0,R03908,True,C02295,C02930
C02325_C05610,1.0,R03918,True,C02325,C05610
C02343_C08301,1.0,"R08464,R08466",False,C02343,C08301
C02344_C09859,1.0,"R09984,R09985",False,C02344,C09859
C02366_C02796,1.0,R03930,True,C02366,C02796
C02431_C02991,1.0,R03942,True,C02431,C02991
C02452_C02576,1.0,R03945,True,C02452,C02576
C02480_C04105,1.0,"R03959,R06989",True,C02480,C04105
C02495_C03567,1.0,R03962,True,C02495,C03567
