,Node,Degree Centrality,PageRank,Betweenness Centrality,formula,mol_weight
4573,C04640,0.0003559352197899982,8.981923727664942e-05,1.84272949753492e-06,C8H16N3O8P,313.2017
4574,C21497,0.0003559352197899982,8.981640993619935e-05,1.3814351026052349e-05,C17H18N5O9P,467.3267
4575,C03087,0.0003559352197899982,8.981417011901815e-05,2.1188438026803553e-06,C7H13NO3,159.183
4576,C02589,0.0003559352197899982,8.967103705406532e-05,3.398943185071726e-05,C11H16N3O7SR,999.0
4577,C16507,0.0003559352197899982,8.964212364468248e-05,6.225245673001494e-06,C16H29O7P,364.371
4578,C04187,0.0003559352197899982,8.960892035489135e-05,2.9124900873389936e-05,C10H17N3O10P2,401.2036
4579,C02376,0.0003559352197899982,8.960591316242451e-05,4.7377286430187264e-06,C5H7N3O,125.1286
4580,C20895,0.0003559352197899982,8.955928698618947e-05,5.696225671591103e-06,C10H13NO2,179.2157
4581,C13713,0.0001779676098949991,8.951174328238017e-05,0.0,C21H34O3,334.4929
4582,C16669,0.0001779676098949991,8.950748836907907e-05,0.0,C5H11O10P2R(C5H8O6PR)n-1,999.0
4583,C12836,0.0003559352197899982,8.949403731224538e-05,6.778429069786175e-07,C6H7ClO5,194.5698
4584,C19154,0.0001779676098949991,8.949395131794395e-05,0.0,C16H17N3O7,363.3221
4585,C04209,0.0003559352197899982,8.942750581490726e-05,2.1419969777965777e-06,C5H8N2O5,176.1274
4586,C02305,0.0003559352197899982,8.940909642954154e-05,8.26552112879161e-06,C4H10N3O5P,211.1131
4587,C03912,0.0003559352197899982,8.937629094354334e-05,1.6725538117099105e-07,C5H7NO2,113.1146
4588,C03682,0.0003559352197899982,8.93648302220091e-05,2.3256907066957863e-06,C8H13NO4,187.1931
4589,C02887,0.0003559352197899982,8.934434636922051e-05,1.5508512193841056e-05,C15H16O9,340.2821
4590,C15489,0.0003559352197899982,8.930377275989722e-05,1.640202654470309e-05,C31H43N8O17P3S,924.7028
4591,C14899,0.0003559352197899982,8.92700335882904e-05,1.4820315403351594e-05,C6H11O10P,274.1193
4592,C14116,0.0003559352197899982,8.925897399646496e-05,5.755368587581334e-06,C36H48N7O19P3S,1007.7881
4593,C06128,0.0003559352197899982,8.925853059415166e-05,2.7445637203661627e-06,C36H63N2O16R,999.0
4594,C01392,0.0003559352197899982,8.91858311943272e-05,9.96468157933064e-06,C11H13N2O4R(C2H2NOR)n,999.0
4595,C07756,0.0001779676098949991,8.917238993999142e-05,0.0,C10H12N2O5S,272.2777
4596,C04361,0.0003559352197899982,8.917144460732767e-05,4.832938930982864e-06,C6H8O5R2,999.0
4597,C03431,0.0003559352197899982,8.916839077704004e-05,4.036634394493755e-05,C14H19N5O6S,385.3956
4598,C04392,0.0003559352197899982,8.905913176269246e-05,0.0,C20H26N8O23P4,870.3553
4599,C02214,0.0003559352197899982,8.904675795684406e-05,3.7682200769976326e-06,C5H6O4,130.0987
4600,C03051,0.0001779676098949991,8.90465895921922e-05,0.0,C19H32O2,292.4562
4601,C03725,0.0003559352197899982,8.90314049079983e-05,2.0201295247520326e-06,C13H25N2O8PS,400.385
4602,C02405,0.0003559352197899982,8.899965759307908e-05,9.193883001131247e-05,CH3O5P,126.0053
4603,C00386,0.0003559352197899982,8.898529556737989e-05,9.361676419993232e-07,C9H14N4O3,226.2325
4604,C04138,0.0003559352197899982,8.898266210208134e-05,3.820506985825663e-06,C10H16N4O3,240.259
4605,C04498,0.0003559352197899982,8.896067880576365e-05,1.5868139295803334e-05,C14H20N4O2,276.3342
4606,C20155,0.0003559352197899982,8.895567121494535e-05,9.503759108341572e-06,C5H5N5O2,167.1255
4607,C04639,0.0003559352197899982,8.890793641861384e-05,5.290607385830476e-06,C9H15N2O9P,326.1972
4608,C04171,0.0003559352197899982,8.890153758722586e-05,2.7544408280016203e-07,C7H8O4,156.136
4609,C20254,0.0003559352197899982,8.889058326904256e-05,9.465720321510107e-08,C4H6N2O3,130.102
4610,C03166,0.0003559352197899982,8.888281793727122e-05,2.425058358275649e-05,C3H8N3O5P,197.0865
4611,C19793,0.0003559352197899982,8.883896713428802e-05,0.0,C15H27O17P,510.3384
4612,C18904,0.0003559352197899982,8.881876479316658e-05,3.906810790006979e-06,C4H6O3Se,181.0486
4613,C02847,0.0003559352197899982,8.87917946720141e-05,8.276868979099248e-05,C4H6NO3R,999.0
4614,C19781,0.0003559352197899982,8.874785917530907e-05,1.1557795706949638e-05,C5H10N2O,114.1457
4615,C16239,0.0003559352197899982,8.873571846004331e-05,2.090296242379096e-05,C8H13OS3R,999.0
4616,C03147,0.0003559352197899982,8.862351158395973e-05,3.3192319956304683e-06,C10H9NO5,223.1822
4617,C04703,0.0003559352197899982,8.861947034913063e-05,3.5624405209847064e-05,C9H19O11P,334.2143
4618,C04740,0.0003559352197899982,8.860994097043756e-05,5.107573874306044e-07,C42H73N2O21R,999.0
4619,C08737,0.0003559352197899982,8.85872973221336e-05,0.0,C3H6N6,126.1199
4620,C07123,0.0003559352197899982,8.856011665132783e-05,1.037757093551279e-05,C8H10O4,170.1626
4621,C20675,0.0001779676098949991,8.851011270987822e-05,0.0,C24H39N7O17P3SR,999.0
4622,C03174,0.0003559352197899982,8.842226984078626e-05,5.674390403479429e-06,C14H21N3O9S,407.3962
4623,C20926,0.0003559352197899982,8.842142418523502e-05,7.741551932171207e-06,C13H18N2O4,266.293
4624,C03885,0.0003559352197899982,8.83957728511838e-05,5.038558412230131e-06,C52H78O3,751.1739
4625,C03409,0.0003559352197899982,8.838004623174748e-05,3.2761472781721828e-06,C5H8N2O4,160.128
4626,C01053,0.0003559352197899982,8.827150610515531e-05,4.751716177331767e-08,C6H10O4,146.1412
4627,C00375,0.0003559352197899982,8.822345361136022e-05,9.459064352648555e-06,CH4NR,999.0
4628,C00445,0.0003559352197899982,8.818888773988614e-05,4.855880181121395e-07,C20H22N7O6,456.432
4629,C05928,0.0003559352197899982,8.817449780815527e-05,7.05981483215811e-06,C25H30N8O10,602.5533
4630,C06435,0.0003559352197899982,8.815692077549491e-05,3.01666095600891e-07,C14H19N4O9P,418.2958
4631,C19837,0.0003559352197899982,8.812255664083815e-05,1.3167464130381065e-05,C9H7NO2,161.1574
4632,C20961,0.0003559352197899982,8.803800489026988e-05,9.732301321554611e-07,C7H10N2O5,202.1647
4633,C06555,0.0003559352197899982,8.802513193592117e-05,3.4904878848737585e-06,C2H5N3O2,103.08
4634,C19799,0.0003559352197899982,8.800418105111485e-05,0.0,C12H24O17P2,502.2563
4635,C20345,0.0003559352197899982,8.797854451788802e-05,9.290579124097658e-07,C5H11O4P,166.1122
4636,C02431,0.0001779676098949991,8.795166697044183e-05,0.0,C6H12O5,164.1565
4637,C05552,0.0003559352197899982,8.794743302351474e-05,1.1212525873946138e-06,C16H28N4O4S,372.4829
4638,C21559,0.0003559352197899982,8.79452642294469e-05,3.2698640362819216e-06,C8H14N2O6,234.2066
4639,C06625,0.0003559352197899982,8.7874624628791e-05,1.3702791704329059e-05,C24H39N8O18P3S,852.5955
4640,C18325,0.0003559352197899982,8.78612705839286e-05,7.77933179007903e-06,C15H22N4O3,306.3602
4641,C03519,0.0003559352197899982,8.785169651036789e-05,4.618455382997135e-05,C11H13NO3,207.2258
4642,C05513,0.0003559352197899982,8.783990900135127e-05,8.174358126051788e-06,C10H12N4O7,300.2249
4643,C19713,0.0003559352197899982,8.782510962139256e-05,4.6850488989014395e-07,C10H19N5O5(C10H17N5O4)n,999.0
4644,C04227,0.0003559352197899982,8.782155014908949e-05,6.79811654151391e-06,C8H11NO2,153.1784
4645,C05676,0.0003559352197899982,8.775705104432428e-05,2.9516589906902354e-06,C10H19NO7PR2,999.0
4646,C00884,0.0003559352197899982,8.775035193223085e-05,3.0476351059055916e-07,C10H16N4O3,240.259
4647,C02294,0.0003559352197899982,8.770769111045987e-05,1.1194627960465571e-06,C2H7N3,73.0971
4648,C02999,0.0003559352197899982,8.770458868419818e-05,9.564723078141171e-07,C14H24N2O9,364.3484
4649,C03716,0.0003559352197899982,8.769959847339432e-05,1.5875658282278213e-06,C5H6O5,146.0981
4650,C06114,0.0003559352197899982,8.765007807863518e-05,3.336881394896636e-06,C8H13N3O3,199.2071
4651,C07492,0.0001779676098949991,8.764562834220085e-05,0.0,C15H12N2O2,252.268
4652,C02647,0.0003559352197899982,8.759727196824474e-05,4.2237477131837925e-08,C5H11N3O,129.1603
4653,C02914,0.0003559352197899982,8.757834338003387e-05,6.63354663168776e-07,C3H6O6S,170.1411
4654,C00548,0.0003559352197899982,8.754293040395666e-05,6.45302131511236e-06,C8H8O2,136.1479
4655,C05380,0.0003559352197899982,8.752527346708353e-05,1.054636459708587e-06,C8H8N2O3,180.1607
4656,C05832,0.0003559352197899982,8.749853710651506e-05,6.116727002515202e-07,C12H12N2O4,248.2347
4657,C11355,0.0003559352197899982,8.748090835166599e-05,1.3392598743833864e-05,C10H11NO5,225.198
4658,C01656,0.0003559352197899982,8.746839484844929e-05,9.762212579218384e-06,C3H3O3R,999.0
4659,C21650,0.0001779676098949991,8.746343006732687e-05,0.0,C15H29NO6S2,383.5239
4660,C02453,0.0001779676098949991,8.746343006732687e-05,0.0,C18H24O,256.3826
4661,C15557,0.0001779676098949991,8.746343006732687e-05,0.0,C26H43NO4,433.6239
4662,C16260,0.0001779676098949991,8.746343006732687e-05,0.0,C27H48O6,468.6664
4663,C21746,0.0001779676098949991,8.746343006732687e-05,0.0,C16H31NO6S2,397.5504
4664,C17248,0.0001779676098949991,8.746343006732687e-05,0.0,C12H23NO6S2,341.4441
4665,C04909,0.0001779676098949991,8.746343006732687e-05,0.0,C22H36O19R2,999.0
4666,C03404,0.0001779676098949991,8.746343006732687e-05,0.0,C10H13NO3,195.2151
4667,C20759,0.0001779676098949991,8.746343006732687e-05,0.0,C58H44Cl3N7O18,1233.3651
4668,C04426,0.0001779676098949991,8.746343006732687e-05,0.0,C17H27N3O20P2S,687.4169
4669,C16258,0.0001779676098949991,8.746343006732687e-05,0.0,C24H42O4,394.5879
4670,C02592,0.0001779676098949991,8.746343006732687e-05,0.0,C26H45NO5S,483.7042
4671,C17141,0.0001779676098949991,8.746343006732687e-05,0.0,(C26H40N2O33S4)n,999.0
4672,C18326,0.0003559352197899982,8.744734849217493e-05,1.9763039662783946e-05,C13H18N2O2,234.2942
4673,C20447,0.0003559352197899982,8.744662379384457e-05,9.348992115293018e-05,C26H40N7O20P3S,895.617
4674,C03600,0.0003559352197899982,8.744295166537622e-05,6.960859599986427e-07,C6H8O7,192.1235
4675,C16551,0.0001779676098949991,8.743082391494584e-05,0.0,C7H17Cl2N2O3P,279.1012
4676,C07647,0.0001779676098949991,8.743082391494584e-05,0.0,C4H11Cl2N2O2P,221.0221
4677,C20466,0.0003559352197899982,8.73768433289677e-05,6.313710212108204e-06,C46H78NO8P,804.0872
4678,C21430,0.0003559352197899982,8.737316073454375e-05,5.39984960143165e-06,C3H4NO2SR,999.0
4679,C05675,0.0003559352197899982,8.73703305560606e-05,2.8646978519282497e-06,C7H12NO7PR2,999.0
4680,C20690,0.0003559352197899982,8.736923895256719e-05,0.0,C6H20O30P8,819.9951
4681,C21016,0.0003559352197899982,8.724010285522289e-05,8.246236108360469e-07,C11H19N3O6,289.2851
4682,C02800,0.0003559352197899982,8.723389507896137e-05,2.0964004951101572e-06,C5H6O4,130.0987
4683,C12418,0.0001779676098949991,8.717463592451242e-05,0.0,C21H18O8,398.3628
4684,C12416,0.0001779676098949991,8.717463592451242e-05,0.0,C20H14O8,382.3204
4685,C00192,0.0003559352197899982,8.712586436011987e-05,6.41504911659801e-06,NH3O,33.0299
4686,C00988,0.0003559352197899982,8.71191939163961e-05,1.4662944681285569e-05,C2H5O6P,156.0313
4687,C02655,0.0003559352197899982,8.710783865749155e-05,6.43314056051481e-05,C8H14O7,222.1926
4688,C16623,0.0003559352197899982,8.70993479013096e-05,1.315062412737016e-06,C8H8N2O3,180.1607
4689,C20888,0.0003559352197899982,8.7061954548049e-05,1.0949260885722507e-06,C12H22O12,358.2959
4690,C04516,0.0001779676098949991,8.704015420691127e-05,0.0,C34H28O22,788.5729
4691,C01893,0.0003559352197899982,8.70102474164863e-05,4.953619123169508e-06,C10H17N3O2S,243.3259
4692,C09736,0.0001779676098949991,8.695070343942256e-05,0.0,C15H14O6,290.2681
4693,C20502,0.0001779676098949991,8.695070343942256e-05,0.0,C20H18O8,386.3521
4694,C03047,0.0003559352197899982,8.694510544717739e-05,0.0,C6H16N6,172.2314
4695,C04211,0.0003559352197899982,8.690746897594502e-05,8.645886618305273e-07,C16H21N3O3,303.3562
4696,C06062,0.0003559352197899982,8.68929318452693e-05,7.382418776995865e-07,C21H42N2O6PR,999.0
4697,C02927,0.0003559352197899982,8.679671660913275e-05,2.88201373758176e-06,C15H14O10,354.2657
4698,C03892,0.0003559352197899982,8.678790917398883e-05,3.19247531452124e-05,C8H14O13P2R2,999.0
4699,C20390,0.0001779676098949991,8.671365925373058e-05,0.0,C58H97NO12P2,1062.3378
4700,C16586,0.0001779676098949991,8.665855151943991e-05,0.0,C10H13NO3,195.2151
4701,C04544,0.0003559352197899982,8.664996876324115e-05,5.592403335915937e-07,C11H19N3O6S,321.3501
4702,C01109,0.0003559352197899982,8.663270915988338e-05,0.0,C6H10N2O3,158.1552
4703,C02253,0.0003559352197899982,8.657203918242725e-05,3.221802729400556e-06,C12H18N4O,234.2975
4704,C09332,0.0003559352197899982,8.653866073052619e-05,4.643612332669696e-06,C24H30N8O9,574.5432
4705,C12128,0.0001779676098949991,8.650298978220736e-05,0.0,C15H14O5,274.2687
4706,C09320,0.0001779676098949991,8.650298978220736e-05,0.0,C15H14O5,274.2687
4707,C02728,0.0003559352197899982,8.64914386541811e-05,6.784264654467357e-06,C7H16N2O2,160.2141
4708,C20981,0.0001779676098949991,8.646433265195275e-05,0.0,C13H10N2O2,226.2307
4709,C21353,0.0001779676098949991,8.646377156347647e-05,0.0,C15H22N2O14P2,516.2877
4710,C05645,0.0003559352197899982,8.642860737564185e-05,1.920909910290043e-06,C10H9NO5,223.1822
4711,C10497,0.0003559352197899982,8.634794027033988e-05,5.76053052884669e-06,C14H20N2O3,264.3202
4712,C21168,0.0003559352197899982,8.634762757799187e-05,0.0,C8H6O5,182.1302
4713,C03002,0.0003559352197899982,8.63102000910096e-05,1.376861687614549e-05,C13H18N2O3,250.2936
4714,C03065,0.0003559352197899982,8.627701133045882e-05,1.4137529975690376e-06,C4H9N3O2,131.1332
4715,C03153,0.0003559352197899982,8.62763041285556e-05,9.081740676481448e-06,C6H12N2O3,160.1711
4716,C01717,0.0001779676098949991,8.625751764455855e-05,0.0,C10H7NO3,189.1675
4717,C01545,0.0001779676098949991,8.625751764455855e-05,0.0,C8H16O,128.212
4718,C01111,0.0001779676098949991,8.625751764455855e-05,0.0,C10H7NO5,221.1663
4719,C09684,0.0001779676098949991,8.625751764455855e-05,0.0,C15H24,204.3511
4720,C01387,0.0001779676098949991,8.625751764455855e-05,0.0,C8H18,114.2285
4721,C16777,0.0001779676098949991,8.625751764455855e-05,0.0,C10H16,136.234
4722,C20593,0.0001779676098949991,8.625751764455855e-05,0.0,C27H35NO4,437.5711
4723,C17337,0.0001779676098949991,8.625751764455855e-05,0.0,C27H42O4,430.62
4724,C06674,0.0001779676098949991,8.625751764455855e-05,0.0,C6H6O5S,190.1738
4725,C15505,0.0001779676098949991,8.625751764455855e-05,0.0,C6H2Cl4O,231.8915
4726,C20262,0.0001779676098949991,8.625751764455855e-05,0.0,C15H22O,218.3346
4727,C06676,0.0001779676098949991,8.625751764455855e-05,0.0,C6H6O7S,222.1726
4728,C18933,0.0001779676098949991,8.625751764455855e-05,0.0,C6Cl4O2,245.875
4729,C01868,0.0001779676098949991,8.625751764455855e-05,0.0,C10H14O,150.2176
4730,C17333,0.0001779676098949991,8.625751764455855e-05,0.0,C27H44O3,416.6365
4731,C20531,0.0001779676098949991,8.625751764455855e-05,0.0,C27H33NO3,419.5558
4732,C02452,0.0001779676098949991,8.621411119715417e-05,0.0,C10H16O,152.2334
4733,C20735,0.0003559352197899982,8.620517981991131e-05,5.836940300943175e-06,C4H5NO3R2,999.0
4734,C02564,0.0003559352197899982,8.619868542453826e-05,2.3065452927846424e-06,C12H13NO5,251.2353
4735,C03148,0.0003559352197899982,8.61876872492237e-05,7.671436822093395e-06,C3H6NO2R,999.0
4736,C19929,0.0003559352197899982,8.617648861934923e-05,4.073081433305167e-06,C6H12N2O3,160.1711
4737,C01612,0.0001779676098949991,8.617228717198555e-05,0.0,CH2OR2,999.0
4738,C05401,0.0003559352197899982,8.617195926661033e-05,4.959475054532839e-06,C9H18O8,254.2344
4739,C06224,0.0003559352197899982,8.613106930697531e-05,1.3679182934742967e-08,C8H8O2,136.1479
4740,C21179,0.0003559352197899982,8.6113960744634e-05,4.628114476894763e-06,C5H9N2O3R,999.0
4741,C06680,0.0003559352197899982,8.608690298327802e-05,3.25270474516985e-06,C8H6O5,182.1302
4742,C01073,0.0003559352197899982,8.607099903839075e-05,9.90907871136161e-06,C5H9NO3,131.1299
4743,C20776,0.0003559352197899982,8.603960190516187e-05,0.0,C16H23N3O11,433.3673
4744,C17264,0.0003559352197899982,8.60288341203835e-05,1.636926177235859e-05,C4H5O5R,999.0
4745,C09849,0.0001779676098949991,8.59941585475312e-05,0.0,C10H20O,156.2652
4746,C01046,0.0003559352197899982,8.592600947607185e-05,3.614226663316494e-05,C6H11NO4,161.1558
4747,C19720,0.0003559352197899982,8.586351289136443e-05,3.7349839402846894e-07,C34H55N7O24P2,1007.7805
4748,C02775,0.0003559352197899982,8.567231655873288e-05,0.0,C8H7NO2,149.1467
4749,C00247,0.0003559352197899982,8.56640045367521e-05,1.9345112637457034e-07,C6H12O6,180.1559
4750,C02427,0.0003559352197899982,8.561897628273753e-05,4.861482361727539e-06,C7H15N3O3,189.2123
4751,C06034,0.0003559352197899982,8.5577488663997e-05,3.4830998092867124e-06,C6H11NO5,177.1552
4752,C12127,0.0001779676098949991,8.55248524231656e-05,0.0,C15H14O7,306.2675
4753,C20441,0.0001779676098949991,8.552020170276268e-05,0.0,C5H6O2,98.0999
4754,C05201,0.0001779676098949991,8.546641510111591e-05,0.0,C16H17N,223.3129
4755,C21163,0.0001779676098949991,8.546641510111591e-05,0.0,C15H17N3O6,335.312
4756,C20134,0.0001779676098949991,8.546641510111591e-05,0.0,C25H32ClNO6,477.9777
4757,C16930,0.0001779676098949991,8.546641510111591e-05,0.0,C9H10O,134.1751
4758,C04581,0.0001779676098949991,8.546641510111591e-05,0.0,C17H14O8,346.2883
4759,C16713,0.0001779676098949991,8.546641510111591e-05,0.0,C21H25NO5,371.4269
4760,C14156,0.0001779676098949991,8.546641510111591e-05,0.0,C27H40O2,396.6053
4761,C12421,0.0001779676098949991,8.546641510111591e-05,0.0,C21H16O8,396.3469
4762,C06569,0.0001779676098949991,8.546641510111591e-05,0.0,C15H20N4O9S,432.4057
4763,C14155,0.0001779676098949991,8.546641510111591e-05,0.0,C28H42O2,410.6319
4764,C01874,0.0001779676098949991,8.546641510111591e-05,0.0,C6H5IO,220.0078
4765,C01821,0.0001779676098949991,8.546641510111591e-05,0.0,C21H20O11,448.3769
4766,C21354,0.0001779676098949991,8.546641510111591e-05,0.0,C15H25N3O13P2,517.3188
4767,C00758,0.0001779676098949991,8.546641510111591e-05,0.0,C11H6O4,202.1629
4768,C07098,0.0001779676098949991,8.546641510111591e-05,0.0,C6H3Cl3O,197.4464
4769,C11813,0.0001779676098949991,8.546641510111591e-05,0.0,C24H29NO10,491.4878
4770,C04099,0.0001779676098949991,8.546641510111591e-05,0.0,(C18H30O15)n,999.0
4771,C03866,0.0001779676098949991,8.546641510111591e-05,0.0,(C21H32O18)n,999.0
4772,C00747,0.0001779676098949991,8.546641510111591e-05,0.0,C5H5N,79.0999
4773,C18072,0.0001779676098949991,8.546641510111591e-05,0.0,C37H43N3O12,721.7502
4774,C03226,0.0001779676098949991,8.546641510111591e-05,0.0,C53H80O4,781.1999
4775,C20754,0.0001779676098949991,8.546641510111591e-05,0.0,C15H21N6O11PS(C5H8O6PR)n(C5H8O6PR)n,999.0
4776,C02463,0.0001779676098949991,8.546641510111591e-05,0.0,C42H48N4O16,864.8477
4777,C16292,0.0001779676098949991,8.546641510111591e-05,0.0,C42H47O22,903.8094
4778,C16244,0.0001779676098949991,8.546641510111591e-05,0.0,C44H57CoN4O14,924.875
4779,C20464,0.0001779676098949991,8.546641510111591e-05,0.0,C9H10O,134.1751
4780,C20771,0.0001779676098949991,8.546641510111591e-05,0.0,C20H23NO4,341.4009
4781,C07295,0.0001779676098949991,8.546641510111591e-05,0.0,CH5AsO2,123.9708
4782,C03023,0.0001779676098949991,8.546641510111591e-05,0.0,C6H10N2O2SR2,999.0
4783,C00841,0.0001779676098949991,8.546641510111591e-05,0.0,C11H6O4,202.1629
4784,C02470,0.0001779676098949991,8.546641510111591e-05,0.0,C10H7NO4,205.1669
4785,C16704,0.0001779676098949991,8.546641510111591e-05,0.0,C12H17NO3,223.2683
4786,C02951,0.0001779676098949991,8.546641510111591e-05,0.0,C12H8O5,232.1889
4787,C02379,0.0001779676098949991,8.546641510111591e-05,0.0,C10H10O4,194.184
4788,C20757,0.0001779676098949991,8.546641510111591e-05,0.0,C5H6N2O4SR2,999.0
4789,C21443,0.0001779676098949991,8.546641510111591e-05,0.0,C13H13N3O2,243.2612
4790,C20871,0.0001779676098949991,8.546641510111591e-05,0.0,C15H10O3,238.2381
4791,C15615,0.0001779676098949991,8.546641510111591e-05,0.0,C15H10O3,238.2381
4792,C14241,0.0001779676098949991,8.546641510111591e-05,0.0,C15H12O3,240.254
4793,C03306,0.0001779676098949991,8.546641510111591e-05,0.0,C5H6N2O4R2,999.0
4794,C02735,0.0001779676098949991,8.546641510111591e-05,0.0,C8H11NO,137.179
4795,C05204,0.0001779676098949991,8.546641510111591e-05,0.0,C17H17N,235.3236
4796,C04207,0.0001779676098949991,8.546641510111591e-05,0.0,C14H11NO4,257.2414
4797,C19858,0.0001779676098949991,8.546641510111591e-05,0.0,C12H16O3(C5H8)n,999.0
4798,C01592,0.0001779676098949991,8.546641510111591e-05,0.0,C15H12O5,272.2528
4799,C10453,0.0001779676098949991,8.546641510111591e-05,0.0,C10H12O2,164.2011
4800,C10469,0.0001779676098949991,8.546641510111591e-05,0.0,C10H12O2,164.2011
4801,C10343,0.0001779676098949991,8.546641510111591e-05,0.0,C15H10O5,270.2369
4802,C21164,0.0001779676098949991,8.546641510111591e-05,0.0,C14H15N3O6,321.2854
4803,C04109,0.0001779676098949991,8.546641510111591e-05,0.0,C15H10O8,318.2351
4804,C17591,0.0001779676098949991,8.546641510111591e-05,0.0,C19H21NO4,327.3743
4805,C11538,0.0001779676098949991,8.546641510111591e-05,0.0,C42H44CoN4O16,919.7492
4806,C00615,0.0001779676098949991,8.546641510111591e-05,0.0,C7H8N4O2R2,999.0
4807,C19709,0.0003559352197899982,8.546136724546096e-05,0.0,H2O(C10H17N5O4)n,999.0
4808,C06241,0.0003559352197899982,8.543966166895038e-05,3.996237923542983e-05,C11H20NO12P,389.2498
4809,C05341,0.0003559352197899982,8.541105352666381e-05,1.2417493940124384e-06,C9H19N3O3,217.2655
4810,C03623,0.0003559352197899982,8.539641688454073e-05,9.570689470697443e-06,C6H9NO4,159.14
4811,C02721,0.0003559352197899982,8.539367914753877e-05,1.0435796859040912e-05,C4H9NO2,103.1198
4812,C06244,0.0003559352197899982,8.537054468387941e-05,6.867112345665304e-05,C2H5NO,59.0672
4813,C03586,0.0001779676098949991,8.535334483324533e-05,0.0,C6H6O4,142.1094
4814,C02726,0.0003559352197899982,8.53219474288643e-05,3.952945283153663e-05,C5H15N4O3P,210.1714
4815,C04007,0.0001779676098949991,8.527368779822958e-05,0.0,C21H22O8,402.3946
4816,C02198,0.0001779676098949991,8.526523722805853e-05,0.0,C20H32O5,352.4651
4817,C16559,0.0001779676098949991,8.515319894405161e-05,0.0,C4H11Cl2N2O2P,221.0221
4818,C16558,0.0001779676098949991,8.515319894405161e-05,0.0,C7H17Cl2N2O3P,279.1012
4819,C00942,0.0003559352197899982,8.512817199963693e-05,0.0,C10H12N5O7P,345.2053
4820,C01261,0.0003559352197899982,8.512817199963693e-05,0.0,C20H28N10O21P4,868.3858
4821,C00283,0.0003559352197899982,8.503270472421783e-05,4.418279992647608e-07,H2S,34.0809
4822,C02444,0.0003559352197899982,8.497430427349e-05,1.4053829824942865e-05,C7H13N2O3R,999.0
4823,C21126,0.0001779676098949991,8.491743952489097e-05,0.0,C20H13N3O,311.3367
4824,C01777,0.0003559352197899982,8.488711711782083e-05,1.375156696300885e-06,C6H13NO2R,999.0
4825,C02132,0.0003559352197899982,8.485967613178174e-05,0.0,C5H6O4,130.0987
4826,C08612,0.0001779676098949991,8.48102812083073e-05,0.0,C32H39O20,743.6401
4827,C05711,0.0003559352197899982,8.479721959460495e-05,1.5446869033512928e-06,C9H13N3O5,243.2166
4828,C01951,0.0001779676098949991,8.475841911643164e-05,0.0,C10H14O,150.2176
4829,C06254,0.0001779676098949991,8.475363856172289e-05,0.0,C4H7O7PR2,999.0
4830,C03030,0.0003559352197899982,8.47264230093833e-05,4.053055237068482e-06,C5H4N2O4,156.0963
4831,C00741,0.0001779676098949991,8.47044913986075e-05,0.0,C4H6O2,86.0892
4832,C03044,0.0001779676098949991,8.47044913986075e-05,0.0,C4H10O2,90.121
4833,C05340,0.0003559352197899982,8.467617656915166e-05,1.2932791141645448e-06,C9H19N5O3,245.2789
4834,C02850,0.0003559352197899982,8.467055286853257e-05,1.7166206369480855e-05,C3H3NO3R2,999.0
4835,C04131,0.0003559352197899982,8.466676624749306e-05,3.4783803615396263e-06,C2H3NO3(CH2)n,999.0
4836,C20417,0.0001779676098949991,8.465509360673908e-05,0.0,C12H16O4,224.253
4837,C21001,0.0001779676098949991,8.465509360673908e-05,0.0,C12H10O5,234.2048
4838,C09263,0.0001779676098949991,8.465509360673908e-05,0.0,C9H6O4,178.1415
4839,C21099,0.0003559352197899982,8.460915641671132e-05,0.0,C8H16N5O3R,999.0
4840,C05646,0.0003559352197899982,8.459155146696556e-05,1.4186111294370356e-06,C11H9NO4,219.1935
4841,C14450,0.0001779676098949991,8.451339804789548e-05,0.0,C6H6ClN,127.5715
4842,C20589,0.0003559352197899982,8.447681909034183e-05,5.5940654906888406e-06,C6H14NO9P,275.1504
4843,C19779,0.0003559352197899982,8.447386791963539e-05,4.397695158152116e-06,C3H8N2O,88.1084
4844,C01616,0.0003559352197899982,8.447217183444518e-05,2.5180391272618408e-06,C5H11NO5S,197.2095
4845,C06206,0.0003559352197899982,8.446434280794452e-05,2.0137307779380067e-05,C7H7O5P,202.1012
4846,C07326,0.0001779676098949991,8.442895239315834e-05,0.0,C6H12O5,164.1565
4847,C06379,0.0003559352197899982,8.440887509538074e-05,7.355939950767594e-05,C6H8NO5R,999.0
4848,C12396,0.0001779676098949991,8.43710369374483e-05,0.0,C19H14O5,322.3115
4849,C11817,0.0001779676098949991,8.43710369374483e-05,0.0,C29H37N3O2,459.623
4850,C06176,0.0001779676098949991,8.43710369374483e-05,0.0,C18H25NO5,335.3948
4851,C06090,0.0001779676098949991,8.43710369374483e-05,0.0,C20H32,272.4681
4852,C04599,0.0001779676098949991,8.43710369374483e-05,0.0,C12H15N,173.2542
4853,C20765,0.0001779676098949991,8.43710369374483e-05,0.0,C18H31N3O13P2,559.3986
4854,C20152,0.0001779676098949991,8.43710369374483e-05,0.0,C28H40O8,504.6124
4855,C08576,0.0001779676098949991,8.43710369374483e-05,0.0,C15H10O6,286.2363
4856,C08590,0.0001779676098949991,8.43710369374483e-05,0.0,C40H56O,552.872
