Reactant_pair	CAR	KEGG_reactions	RPAIR_main
C00161_C02489	1	R01341,R10189,R10222,R10528,R10786,R07155,R10625	TRUE
C00164_C01089	1	R01361	TRUE
C00166_C02763	1	R01378	TRUE
C00166_C05607	1	R01370,R01371	TRUE
C00168_C00258	1	R01388,R01392	TRUE
C00168_C01146	1	R01394	TRUE
C00173_C00693	1	R01403,R01404	TRUE
C00178_C00906	1	R01414,R01415,R11026	TRUE
C00185_C01093	1	R01443,R02365	TRUE
C00185_C05403	1	R01680	FALSE
C00187_C00599	1	R09920	TRUE
C00187_C01164	1	R01451,R01456	TRUE
C00188_C03214	1	R01465,R10851	FALSE
C00193_C00556	1	R01487,R01763,R01488,R01491	FALSE
C00195_C12126	1	R06519	TRUE
C00195_C21022	1	R11005	TRUE
C00196_C04171	1	R01505	TRUE
C00197_C00631	1	R01518	TRUE
C00197_C03232	1	R01513	TRUE
C00199_C01068	1	R01524,R01525,R09544	TRUE
C00199_C01112	1	R01530	TRUE
C00204_C04053	1	R01543	FALSE
C00204_C04349	1	R01542,R11035	TRUE
C00207_C01845	1	R01550,R10703	TRUE
C00212_C11500	1	R05696	TRUE
C00216_C00309	1	R01432,R01577,R01761,R01898,R01906	TRUE
C00216_C00379	1	R01431,R01759,R01758,R09477	FALSE
C00216_C02266	1	R01429,R01430	FALSE
C00222_C01013	1	R01608,R09289	TRUE
C00232_C00989	1	R01644,R09281	TRUE
C00236_C01159	1	R01662	TRUE
C00246_C01771	1	R01689	TRUE
C00247_C00392	1	R02896,R02928,R07145,R07346,R11638,R01697	FALSE
C00248_C00579	1	R01698	TRUE
C00250_C00314	1	R01708,R01711	TRUE
C00251_C00254	1	R01715	TRUE
C00251_C00885	1	R01717	TRUE
C00257_C00558	1	R02454,R02555,R10848	FALSE
C00257_C00618	1	R02640	FALSE
C00257_C01062	1	R01738,R01740,R05683,R05684	TRUE
C00257_C03342	1	R01739,R08880,R01742	FALSE
C00257_C06472	1	R01481,R02455,R02456,R07676,R10565	FALSE
C00258_C01146	1	R01745,R01747	TRUE
C00263_C00441	1	R01773,R01775	TRUE
C00264_C00640	1	R01778,R01779,R10826	TRUE
C00266_C01380	1	R01781	TRUE
C00272_C02953	1	R11765	FALSE
C00272_C04244	1	R01813	TRUE
C00272_C21640	1	R11764	FALSE
C00273_C01452	1	R00871	FALSE
C00279_C03604	1	R11333	FALSE
C00280_C00535	1	R01836,R01838	TRUE
C00280_C00674	1	R01835,R10242,R01834	TRUE
C00280_C01227	1	R01837	TRUE
C00280_C20144	1	R09884	TRUE
C00280_C20252	1	R09955	TRUE
C00295_C00337	1	R01866,R01869,R01868	TRUE
C00296_C00944	1	R01872,R06846,R09322	TRUE
C00309_C00379	1	R01895,R01896,R01903,R01904,R02441,R05604,R05831,R07134,R07143,R07144	FALSE
C00311_C05379	1	R01899	TRUE
C00314_C06051	1	R01910,R07154	TRUE
C00315_C15853	1	R07477	TRUE
C00318_C02636	1	R01921,R02395	FALSE
C00322_C02360	1	R01932	TRUE
C00325_C01222	1	R03396,R03397,R03398,R03399,R05692,R07060	TRUE
C00331_C02043	1	R01971	TRUE
C00332_C01144	1	R01975,R01976,R01977,R05576	TRUE
C00342_C00343	1	R02014,R02016,R02017,R02018,R02019,R02020,R02021,R02022,R02023,R02024,R07176,R00860	TRUE
C00345_C01218	1	R02032,R02034	TRUE
C00349_C01188	1	R02047,R05066	TRUE
C00352_C03783	1	R02060	FALSE
C00353_C06089	1	R02068,R06298,R06312	TRUE
C00357_C04256	1	R08193	FALSE
C00376_C00473	1	R02124,R03048,R08379,R08380,R08383,R08382	TRUE
C00376_C05918	1	R02129	TRUE
C00378_C05856	1	R00033,R00069,R00072,R00250,R00279,R00277,R00278,R00302,R00357,R00359,R00360,R00366,R00447,R00466,R00475,R00481,R00610,R00612,R00635,R00637,R00648,R00677,R00689,R00729,R00846,R00975,R01022,R01099,R01151,R01259,R01340,R01264,R01341,R01442,R01469,R01489,R01491,R01522,R01564,R01709,R01710,R01711,R01853,R01910,R01914,R02106,R02107,R02125,R02150,R02173,R02197,R02204,R02233,R02277,R02373,R02382,R02457,R02529,R02532,R02613,R02657,R02681,R02877,R02880,R02894,R02908,R02919,R02923,R03139,R03184,R03202,R03831,R03871,R03899,R04025,R04048,R04221,R04239,R04300,R04674,R04703,R04706,R04768,R04890,R04893,R04894,R04904,R05317,R05334,R05696,R05697,R05861,R05862,R05863,R06124,R06154,R06633,R06740,R06924,R06957,R07151,R07170,R07400,R07415,R07463,R07598,R07942,R07977,R07978,R07979,R08211,R08346,R08347,R08348,R08349,R08384,R08702,R08795,R08896,R08902,R09074,R09075,R09076,R09077,R09334,R09335,R09495,R09560,R09807,R10101,R10102,R10103,R10207,R10212,R10216,R10327,R10328,R10853,R10855,R10857,R11048,R11050,R11119,R11175,R11177,R11267,R11268,R11273,R11284,R11351,R11352,R11354,R11380,R11381,R11604,R11618,R00297,R00298,R00305,R00326,R00361,R00412,R02164,R00476,R00544,R00638,R00609,R00611,R00639,R00808,R00849,R01025,R01045,R01178,R01253,R01282,R01342,R01374,R01443,R02365,R01588,R01680,R01742,R01834,R01854,R01868,R01915,R02129,R02206,R02215,R02234,R02511,R02612,R02642,R02643,R02713,R03156,R03172,R03173,R03212,R03257,R03295,R03714,R03724,R03748,R03793,R03872,R04096,R04160,R04251,R04622,R04667,R04760,R04786,R04787,R04827,R05059,R05060,R05077,R05252,R05470,R05579,R05583,R05584,R05619,R05670,R05708,R05818,R06131,R06325,R06339,R06340,R06346,R06349,R06355,R06356,R06358,R06359,R06370,R06372,R06373,R06374,R06375,R06394,R06395,R06403,R06446,R06617,R06630,R06672,R06678,R06694,R06753,R06763,R06955,R06958,R06961,R07120,R07153,R07154,R07155,R10625,R07163,R07166,R09493,R07167,R07444,R07449,R07466,R07468,R07469,R07472,R07788,R07473,R07487,R07492,R07517,R07520,R07523,R07534,R07540,R07551,R07577,R07712,R07790,R07945,R08000,R08001,R08065,R08067,R08089,R08130,R08137,R08276,R08277,R08286,R08287,R08290,R08291,R08292,R08321,R08329,R08330,R08335,R08336,R08337,R08375,R08414,R08424,R08464,R08466,R08485,R08486,R08735,R08740,R08758,R08759,R08843,R08865,R08866,R08877,R08927,R08928,R08994,R09052,R09056,R09089,R09103,R09109,R09110,R09113,R09114,R09149,R09150,R09197,R09199,R09252,R09293,R09322,R09354,R09412,R09413,R09414,R09415,R09448,R09455,R09456,R09457,R09458,R09459,R09468,R09496,R09656,R09658,R09692,R09848,R09884,R10074,R10324,R10330,R10382,R10410,R10411,R10575,R10601,R10755,R10802,R10885,R10911,R10912,R10961,R11016,R11018,R11042,R11047,R11139,R11235,R11498,R11236,R11238,R11253,R11254,R11315,R11344,R11369,R11428,R11433,R11464,R11467,R11591,R11600,R11654,R11754,R11759,R11766,R11777,R11802,R11913	TRUE
C00390_C00399	1	R02163,R03145,R02166,R03995,R04146,R04433	TRUE
C00392_C01452	1	R11637	FALSE
C00400_C00843	1	R02177,R02548	TRUE
C00408_C00450	1	R02204,R02206,R08414	TRUE
C00408_C04092	1	R02201,R02203	TRUE
C00410_C01953	1	R02216	TRUE
C00410_C03681	1	R02208,R02219,R02215	TRUE
C00410_C04042	1	R02207,R02209	TRUE
C00412_C00510	1	R02222	TRUE
C00412_C16218	1	R07761	TRUE
C00414_C00854	1	R02229	TRUE
C00414_C02395	1	R02234	TRUE
C00415_C00504	1	R02235,R02236	TRUE
C00418_C00772	1	R02246,R02247	TRUE
C00423_C05629	1	R02252	TRUE
C00424_C00546	1	R02260,R02527,R02531,R10715	TRUE
C00424_C00583	1	R02257,R02258,R02259,R02577,R03080	TRUE
C00427_C00584	1	R02265	TRUE
C00427_C00696	1	R02266	TRUE
C00427_C01312	1	R02267	TRUE
C00427_C02198	1	R02268	TRUE
C00466_C00741	1	R02343,R02855,R02856,R09078	TRUE
C00466_C03044	1	R02344,R02946,R03707,R10504,R10505	FALSE
C00468_C00951	1	R02347,R02352,R02349,R02353	TRUE
C00473_C15492	1	R07163	TRUE
C00477_C02513	1	R02373,R08140,R08141	TRUE
C00479_C05979	1	R02377	TRUE
C00493_C02637	1	R02413,R06847	TRUE
C00500_C11630	1	R05818	TRUE
C00503_C02022	1	R08573,R11342	FALSE
C00509_C06561	1	R02446	TRUE
C00509_C12124	1	R06610	TRUE
C00510_C02050	1	R11043	FALSE
C00512_C06322	1	R10961	TRUE
C00517_C00823	1	R02462	TRUE
C00517_C06123	1	R02463	TRUE
C00522_C00966	1	R02472	TRUE
C00522_C01053	1	R02471	TRUE
C00523_C00674	1	R02476,R02477,R04309,R04310,R09956	TRUE
C00525_C06732	1	R05317	FALSE
C00525_C21124	1	R11119	FALSE
C00527_C02411	1	R05579,R10074	TRUE
C00535_C03917	1	R02497,R02498	TRUE
C00535_C04295	1	R02499	TRUE
C00546_C05235	1	R02528,R10718	TRUE
C00552_C00975	1	R02544	TRUE
C00552_C03459	1	R02545,R06180	TRUE
C00557_C02020	1	R02553	TRUE
C00558_C06472	1	R01482,R01983	FALSE
C00561_C21329	1	R11380	FALSE
C00583_C05235	1	R10717	TRUE
C00584_C00639	1	R02581	TRUE
C00584_C04707	1	R02580	TRUE
C00590_C02666	1	R02593	TRUE
C00593_C05123	1	R02600	TRUE
C00599_C03091	1	R02609,R02610	TRUE
C00601_C02083	1	R02615,R10697	TRUE
C00601_C05853	1	R02611	TRUE
C00603_C00802	1	R02935,R02936	TRUE
C00605_C20675	1	R10828,R01178	FALSE
C00618_C04575	1	R02637,R02639	TRUE
C00619_C01034	1	R02644	TRUE
C00619_C01876	1	R02642,R02643	FALSE
C00621_C04217	1	R08375	FALSE
C00625_C03792	1	R02651	TRUE
C00630_C03460	1	R02661	TRUE
C00632_C16235	1	R07730	TRUE
C00637_C00955	1	R02679,R02680	TRUE
C00639_C00696	1	R02684,R02799	TRUE
C00639_C05960	1	R02683	TRUE
C00644_C02888	1	R03234	FALSE
C00659_C04237	1	R05069	FALSE
C00672_C00673	1	R02749	TRUE
C00681_C03372	1	R02756	TRUE
C00684_C05406	1	R04375	FALSE
C00685_C01271	1	R02766,R02767	TRUE
C00688_C03187	1	R02776,R02777,R05687,R06438,R08935,R10190,R10573	TRUE
C00688_C11908	1	R06424,R09904	FALSE
C00691_C21643	1	R11770	FALSE
C00695_C01292	1	R02793,R03495	TRUE
C00695_C04643	1	R02792	TRUE
C00696_C04758	1	R02800	TRUE
C00717_C01370	1	R02819,R02820,R11618	TRUE
C00717_C03667	1	R03584,R03585	FALSE
C00729_C00783	1	R02832,R06734	TRUE
C00735_C00762	1	R02834,R02836	TRUE
C00735_C05471	1	R02841	TRUE
C00735_C05489	1	R02840	TRUE
C00745_C21154	1	R11175	FALSE
C00755_C06317	1	R02877	TRUE
C00756_C01545	1	R02878	TRUE
C00757_C03329	1	R02880	TRUE
C00762_C03588	1	R02892,R02893	TRUE
C00766_C02345	1	R03827	FALSE
C00766_C09321	1	R02898	TRUE
C00785_C20522	1	R10330	TRUE
C00786_C02920	1	R06562	TRUE
C00786_C16187	1	R07737	TRUE
C00808_C01411	1	R02944,R02945	FALSE
C00814_C02675	1	R02954	TRUE
C00822_C05604	1	R02962	TRUE
C00828_C05819	1	R02964	TRUE
C00830_C02287	1	R02969	TRUE
C00835_C02953	1	R02975,R09989	TRUE
C00835_C04244	1	R11766	FALSE
C00836_C02934	1	R02978	TRUE
C00843_C09893	1	R06419,R06420	TRUE
C00846_C02222	1	R02988,R02989	TRUE
C00847_C06050	1	R02993	TRUE
C00848_C03092	1	R02994	TRUE
C00860_C01929	1	R03012	TRUE
C00869_C03042	1	R03021,R03022	TRUE
C00877_C02331	1	R03031	TRUE
C00877_C16268	1	R07829	TRUE
C00891_C00892	1	R03043,R03044	TRUE
C00897_C01093	1	R01442	FALSE
C00900_C04039	1	R03051,R04439	TRUE
C00900_C04181	1	R03052,R05071	TRUE
C00903_C02394	1	R03054	TRUE
C00922_C02295	1	R03070	TRUE
C00957_C05823	1	R03104	TRUE
C00964_C01767	1	R03114,R06117,R06374,R06375	TRUE
C00969_C02457	1	R03119	TRUE
C00974_C03648	1	R03123	TRUE
C00975_C03459	1	R03128	TRUE
C01012_C01125	1	R03155,R03156	TRUE
C01015_C01877	1	R03290,R03292	FALSE
C01015_C04281	1	R03291,R03293,R03295	FALSE
C01015_C04282	1	R04221,R11428	FALSE
C01018_C18028	1	R08926	FALSE
C01031_C14180	1	R06983,R07140	TRUE
C01033_C03345	1	R03169,R03172,R03173	TRUE
C01034_C03836	1	R03176	TRUE
C01040_C02670	1	R03183,R03257	TRUE
C01040_C03289	1	R03184	TRUE
C01050_C04631	1	R03191,R03192	TRUE
C01056_C21075	1	R11048,R11050	FALSE
C01062_C02780	1	R08879	TRUE
C01063_C06723	1	R05311	TRUE
C01066_C03228	1	R03212	TRUE
C01090_C01986	1	R03226,R03227	TRUE
C01111_C01249	1	R03251	TRUE
C01123_C02289	1	R03261	FALSE
C01126_C03461	1	R03264,R10412,R11381,R09848	TRUE
C01138_C01221	1	R05515	TRUE
C01142_C01186	1	R03275	TRUE
C01147_C03739	1	R03279,R06621	TRUE
C01147_C06105	1	R03278	TRUE
C01151_C01182	1	R10555	TRUE
C01163_C01278	1	R03307	TRUE
C01163_C04553	1	R03308	TRUE
C01176_C04518	1	R03325	TRUE
C01176_C05138	1	R03327	TRUE
C01179_C03672	1	R03336,R03337,R03338,R03339	TRUE
C01179_C03964	1	R03336,R03337,R03338,R03339	TRUE
C01179_C05350	1	R03342	TRUE
C01189_C03845	1	R03353	TRUE
C01192_C04036	1	R03357	TRUE
C01198_C01772	1	R03709	TRUE
C01203_C04088	1	R03370	TRUE
C01207_C04045	1	R03373	TRUE
C01217_C05927	1	R03388,R10332,R10802	TRUE
C01226_C04780	1	R03401	TRUE
C01227_C04295	1	R03406,R03407	TRUE
C01227_C20252	1	R09957	TRUE
C01244_C04367	1	R03431	TRUE
C01268_C04454	1	R03458	TRUE
C01295_C03365	1	R03497,R03498	TRUE
C01301_C05446	1	R08759	TRUE
C01302_C04302	1	R03509	TRUE
C01304_C18910	1	R09376	TRUE
C01312_C04835	1	R03520	TRUE
C01378_C09736	1	R07999,R08001	TRUE
C01408_C20226	1	R09932,R09933	FALSE
C01412_C06142	1	R03544,R03545,R11344	TRUE
C01450_C01612	1	R00624,R02277,R03557,R09468	TRUE
C01460_C16492	1	R08130	TRUE
C01471_C02001	1	R03572	TRUE
C01488_C01569	1	R03577	TRUE
C01499_C01500	1	R03581,R08083,R10308	TRUE
C01500_C03985	1	R09708,R11866	FALSE
C01504_C01710	1	R03582,R03583	TRUE
C01516_C01735	1	R03591,R03592	TRUE
C01562_C10522	1	R07745	TRUE
C01575_C04351	1	R03614	TRUE
C01595_C06426	1	R07063	TRUE
C01606_C16215	1	R07703	TRUE
C01617_C05906	1	R03636	TRUE
C01620_C03064	1	R03733	TRUE
C01677_C02243	1	R03667	TRUE
C01693_C04185	1	R03673	TRUE
C01694_C05440	1	R05641	TRUE
C01729_C10540	1	R07739	FALSE
C01743_C17583	1	R08896	TRUE
C01746_C06181	1	R09052	TRUE
C01759_C21176	1	R11265,R11266	FALSE
C01760_C02533	1	R04412	TRUE
C01761_C11808	1	R05878	TRUE
C01767_C11398	1	R06372,R06373	TRUE
C01780_C05473	1	R03713,R03714	TRUE
C01785_C04091	1	R00812,R00814	FALSE
C01788_C04297	1	R04265,R08709,R08710,R08711	TRUE
C01789_C15784	1	R07427	TRUE
C01792_C02817	1	R03716	TRUE
C01802_C05107	1	R03724	TRUE
C01822_C20509	1	R10417	TRUE
C01823_C21252	1	R11268	FALSE
C01832_C03221	1	R03856,R03857	TRUE
C01868_C02213	1	R03745	TRUE
C01876_C02941	1	R03748	TRUE
C01876_C02945	1	R10422,R10423	FALSE
C01881_C02956	1	R03753	TRUE
C01888_C03194	1	R03759	TRUE
C01892_C04371	1	R03761	TRUE
C01907_C12430	1	R06694,R06694	TRUE
C01920_C16464	1	R08089	TRUE
C01943_C02141	1	R03775	TRUE
C01944_C05276	1	R03776,R03777	TRUE
C01951_C02289	1	R03782	TRUE
C01983_C02137	1	R03790,R03792,R03793	TRUE
C01987_C02720	1	R05383	TRUE
C02035_C11871	1	R06346	TRUE
C02041_C20947	1	R10926	TRUE
C02050_C03035	1	R03814	TRUE
C02051_C02972	1	R03815,R07618,R08550	TRUE
C02059_C03313	1	R03816	TRUE
C02061_C02185	1	R03817	FALSE
C02090_C03170	1	R03821,R08361	TRUE
C02094_C05435	1	R03824	TRUE
C02099_C02345	1	R03827	TRUE
C02099_C09321	1	R02898	FALSE
C02105_C02106	1	R03831	TRUE
C02105_C05179	1	R04696	FALSE
C02105_C06167	1	R03833,R04695	TRUE
C02106_C05174	1	R03834	TRUE
C02106_C05178	1	R03831	FALSE
C02106_C21370	1	R11405	FALSE
C02117_C02982	1	R07151	TRUE
C02139_C02880	1	R03845	TRUE
C02139_C11832	1	R06272	TRUE
C02140_C05475	1	R03850	TRUE
C02140_C05490	1	R03847,R03848	TRUE
C02143_C16581	1	R07148	TRUE
C02165_C05949	1	R03863,R03864	TRUE
C02199_C04089	1	R03879,R08705	TRUE
C02206_C02771	1	R03882,R03883	TRUE
C02217_C02774	1	R03886	TRUE
C02222_C03676	1	R03892	TRUE
C02231_C05669	1	R03900	TRUE
C02232_C14145	1	R06941	TRUE
C02249_C03595	1	R11059	FALSE
C02283_C02943	1	R04099	FALSE
C02289_C11951	1	R06417	FALSE
C02295_C02930	1	R03908	TRUE
C02325_C05610	1	R03918	TRUE
C02343_C08301	1	R08464,R08466	FALSE
C02344_C09859	1	R09984,R09985	FALSE
C02366_C02796	1	R03930	TRUE
C02431_C02991	1	R03942	TRUE
C02452_C02576	1	R03945	TRUE
C02480_C04105	1	R03959,R06989	TRUE
C02495_C03567	1	R03962	TRUE
C02497_C02648	1	R03963	TRUE
C02501_C03453	1	R03966	TRUE
C02526_C06589	1	R05239	TRUE
C02593_C05273	1	R03989,R03990	TRUE
C02593_C06736	1	R05321,R05322	TRUE
C02617_C14785	1	R07019	TRUE
C02646_C05608	1	R07437	TRUE
C02660_C03098	1	R04010	TRUE
C02779_C06440	1	R04048	TRUE
C02780_C03342	1	R05823,R08878,R07153	FALSE
C02782_C03926	1	R04049	TRUE
C02804_C03273	1	R10981	TRUE
C02814_C07103	1	R05399,R06853	TRUE
C02880_C11831	1	R06896	TRUE
C02890_C05315	1	R08795	TRUE
C02906_C05909	1	R05038	TRUE
C02909_C14099	1	R06927	TRUE
C02923_C04592	1	R04088	TRUE
C02937_C17203	1	R08605	TRUE
C02939_C03069	1	R04096	TRUE
C02944_C03221	1	R04100	TRUE
C02952_C07159	1	R10022	FALSE
C02975_C03864	1	R04105,R04106	TRUE
C03012_C04314	1	R04115,R07015	TRUE
C03012_C06205	1	R04115,R07015	TRUE
C03037_C03448	1	R10021	TRUE
C03051_C03917	1	R04330,R04344,R08963	FALSE
C03064_C21617	1	R11721,R11722	FALSE
C03067_C03351	1	R04136	TRUE
C03070_C03990	1	R04139,R11144,R11145,R11146	TRUE
C03164_C04468	1	R04151	TRUE
C03167_C06451	1	R08861,R09478	TRUE
C03198_C03590	1	R06633,R04160	TRUE
C03205_C04108	1	R04165	TRUE
C03205_C05485	1	R04163	TRUE
C03205_C18040	1	R08954	TRUE
C03223_C18314	1	R09228	TRUE
C03233_C04783	1	R05275	TRUE
C03277_C03817	1	R04185,R04186,R04876	TRUE
C03329_C04118	1	R04400	TRUE
C03344_C04405	1	R04203	TRUE
C03393_C06054	1	R04210	TRUE
C03394_C03494	1	R11341	FALSE
C03394_C03604	1	R11332	FALSE
C03434_C18933	1	R11585	FALSE
C03505_C03894	1	R04236	TRUE
C03585_C04522	1	R04259	TRUE
C03586_C04105	1	R04260,R06990	TRUE
C03588_C05470	1	R04829,R04830	FALSE
C03594_C05455	1	R04263,R04264	TRUE
C03671_C05375	1	R04278,R04279	TRUE
C03681_C05480	1	R04845,R04846,R06166,R07138,R08957	FALSE
C03681_C18041	1	R08958	TRUE
C03684_C04244	1	R04285	TRUE
C03684_C21640	1	R11763	FALSE
C03715_C03968	1	R04360	TRUE
C03765_C06044	1	R04304	TRUE
C03767_C04404	1	R04307	TRUE
C03827_C20781	1	R10690,R11339	TRUE
C03901_C04445	1	R04339,R04340	TRUE
C03918_C04625	1	R04345	TRUE
C04000_C04561	1	R04370	TRUE
C04039_C04181	1	R04440	FALSE
C04044_C11588	1	R06784	TRUE
C04053_C04349	1	R04383	TRUE
C04067_C04586	1	R04387	TRUE
C04088_C16221	1	R07765	TRUE
C04104_C04237	1	R05068	FALSE
C04112_C04558	1	R09229	TRUE
C04112_C04559	1	R05300	TRUE
C04180_C05754	1	R07639	TRUE
C04188_C04582	1	R04420	TRUE
C04236_C04411	1	R04426	TRUE
C04244_C21640	1	R11762	FALSE
C04246_C05745	1	R04429,R04430	TRUE
C04280_C04673	1	R08843	TRUE
C04324_C04434	1	R07839	TRUE
C04330_C04377	1	R08059	TRUE
C04453_C05111	1	R05691	FALSE
C04525_C15777	1	R07497	TRUE
C04558_C18311	1	R09225	TRUE
C04573_C20395	1	R10140	TRUE
C04577_C04742	1	R04517,R04518	TRUE
C04578_C21678	1	R11777	FALSE
C04613_C20768	1	R10665	FALSE
C04618_C05744	1	R04533	TRUE
C04620_C05750	1	R04536	TRUE
C04633_C05762	1	R04543	TRUE
C04654_C04741	1	R04552	TRUE
C04670_C04687	1	R05315	TRUE
C04671_C04707	1	R04556,R04557	TRUE
C04685_C04686	1	R04565	TRUE
C04688_C05759	1	R04566	TRUE
C04751_C15667	1	R07405	TRUE
C04760_C05460	1	R08735	TRUE
C04874_C05926	1	R04622	TRUE
C04874_C21007	1	R11019	FALSE
C04875_C04883	1	R04623	TRUE
C04896_C04916	1	R04640	TRUE
C05103_C15816	1	R07495	TRUE
C05104_C05107	1	R04667	FALSE
C05104_C05437	1	R04804	FALSE
C05108_C11455	1	R05639	TRUE
C05110_C05111	1	R04671	TRUE
C05136_C20612	1	R10420,R10421	FALSE
C05139_C05140	1	R04678	TRUE
C05141_C05300	1	R04681,R04682	TRUE
C05174_C05175	1	R04690	TRUE
C05178_C06167	1	R03833,R04695	TRUE
C05179_C05220	1	R04697	TRUE
C05191_C06162	1	R04703,R10799	TRUE
C05194_C06327	1	R04706,R10801	TRUE
C05223_C05758	1	R04724,R04725	TRUE
C05258_C05259	1	R04737	TRUE
C05262_C05263	1	R04741	TRUE
C05264_C05265	1	R04743	TRUE
C05266_C05267	1	R04745	TRUE
C05268_C05269	1	R04748	TRUE
C05270_C05271	1	R04751,R06985	TRUE
C05274_C05275	1	R04753,R04754	TRUE
C05279_C05280	1	R04756	TRUE
C05284_C05285	1	R04758	TRUE
C05284_C15306	1	R08945,R08980	FALSE
C05291_C05296	1	R04760	TRUE
C05306_C11850	1	R06288	TRUE
C05307_C18151	1	R09069,R09070	TRUE
C05316_C06165	1	R04768	TRUE
C05366_C10646	1	R10225,R10227	TRUE
C05413_C05414	1	R04786,R09692	TRUE
C05414_C05430	1	R04787	TRUE
C05430_C05431	1	R04798,R09656	TRUE
C05431_C05432	1	R04800,R09658	TRUE
C05431_C05434	1	R04801	TRUE
C05431_C14146	1	R06960	TRUE
C05432_C05435	1	R05341	TRUE
C05432_C08586	1	R06963	TRUE
C05433_C08586	1	R06962	TRUE
C05434_C05435	1	R04803	TRUE
C05434_C16291	1	R07856	TRUE
C05435_C15907	1	R07540	TRUE
C05444_C05445	1	R04805,R08758	TRUE
C05447_C17345	1	R08740	FALSE
C05448_C05449	1	R04810	TRUE
C05450_C05467	1	R04812	TRUE
C05451_C05452	1	R04818,R04819	TRUE
C05451_C05455	1	R04817	TRUE
C05453_C05454	1	R04824,R04825	TRUE
C05453_C17339	1	R04823,R04827	TRUE
C05470_C05481	1	R04831	TRUE
C05471_C05472	1	R04832,R04833	TRUE
C05472_C05482	1	R04834	TRUE
C05473_C05474	1	R04835,R04836	TRUE
C05475_C05476	1	R04837,R04838	TRUE
C05476_C05478	1	R04840	TRUE
C05477_C05478	1	R04842,R04843	TRUE
C05477_C05490	1	R08994	TRUE
C05478_C05483	1	R04844	TRUE
C05480_C05484	1	R04847,R08959	TRUE
C05484_C18041	1	R08960	FALSE
C05487_C05488	1	R04849	TRUE
C05528_C11499	1	R05693,R05694,R07136,R07137,R08590	TRUE
C05533_C05662	1	R04862	TRUE
C05576_C05577	1	R04880	TRUE
C05618_C12837	1	R06857	TRUE
C05631_C05907	1	R04901	TRUE
C05631_C15525	1	R07991	TRUE
C05641_C05656	1	R04910	TRUE
C05644_C21288	1	R11336	FALSE
C05668_C05989	1	R04919	TRUE
C05710_C05718	1	R04947	TRUE
C05746_C05747	1	R04953	TRUE
C05748_C05749	1	R04955,R04956	TRUE
C05751_C05752	1	R04958,R04959	TRUE
C05754_C05755	1	R04961,R04962	TRUE
C05756_C05757	1	R04964	TRUE
C05760_C05761	1	R04966,R04967	TRUE
C05763_C05764	1	R04969,R04970	TRUE
C05764_C16520	1	R08161	TRUE
C05764_C21114	1	R11108	FALSE
C05764_C21115	1	R11109	FALSE
C05904_C09320	1	R06541	FALSE
C05904_C12128	1	R06541	TRUE
C05905_C06562	1	R06542	FALSE
C05906_C12316	1	R03636	TRUE
C05908_C12127	1	R06543	FALSE
C05923_C06148	1	R05048	TRUE
C05953_C05955	1	R05056	TRUE
C05954_C05955	1	R05057	TRUE
C05957_C05958	1	R05058	TRUE
C05961_C05962	1	R05059	TRUE
C05963_C05964	1	R05060	TRUE
C05965_C14810	1	R07040	TRUE
C06028_C18324	1	R09293	TRUE
C06055_C07335	1	R05681	TRUE
C06102_C06103	1	R05231,R05283	TRUE
C06171_C06172	1	R05125	TRUE
C06171_C06174	1	R05124	TRUE
C06203_C06204	1	R05137	TRUE
C06319_C06320	1	R05150	TRUE
C06322_C09809	1	R05609	TRUE
C06322_C09811	1	R09252	TRUE
C06341_C17336	1	R08724	TRUE
C06367_C17946	1	R08868	TRUE
C06427_C16300	1	R07861	TRUE
C06428_C12083	1	R06502	TRUE
C06455_C17943	1	R08865	TRUE
C06472_C20889	1	R10841,R10842	FALSE
C06485_C07326	1	R05682,R08194	TRUE
C06523_C10138	1	R08510	TRUE
C06526_C16728	1	R08494,R08562	TRUE
C06528_C16726	1	R08492,R08561,R08563	TRUE
C06536_C06538	1	R08485	TRUE
C06536_C09243	1	R08486	TRUE
C06576_C06577	1	R05232	TRUE
C06579_C06580	1	R05240	TRUE
C06585_C06586	1	R05241	TRUE
C06599_C06600	1	R05243	TRUE
C06600_C21104	1	R11092	FALSE
C06611_C06613	1	R05233,R05234	TRUE
C06620_C06622	1	R05526,R11051	FALSE
C06620_C11930	1	R08591,R11034	FALSE
C06620_C11932	1	R08927	FALSE
C06622_C11920	1	R06434,R06446	FALSE
C06649_C06650	1	R05395,R05396	TRUE
C06661_C06662	1	R05471	TRUE
C06675_C06676	1	R05394	TRUE
C06678_C06679	1	R05271	TRUE
C06711_C06712	1	R05349,R05350	TRUE
